YearsExperience,Salary
1.1,82697.99
3.7,68560.42
6.9,136165.58
1.2,62517.46
8.2,128572.75
1.3,58636.97
3.0,66665.63
1.6,130294.08
7.4,139975.06
2.5,127031.63
9.8,65365.54
9.9,111992.35
8.5,140101.39
4.8,87840.87
3.1,87778.09
8.3,143606.32
7.9,128951.97
9.7,96214.6
8.8,109830.13
5.9,59555.35
6.1,111590.92
1.4,140889.01
9.0,101361.12
5.8,72602.63
0.7,50712.03
10.0,149384.73
2.1,118290.65
7.4,120148.74
8.5,63666.57
0.0,139435.39
3.9,107017.18
7.9,102456.08
1.7,72840.88
3.8,131181.3
1.7,101779.05
8.2,137338.74
5.6,125915.18
4.4,62710.25
5.6,77106.03
7.5,147334.23
1.9,98503.72
3.8,81923.95
3.0,108655.54
2.1,89355.4
2.8,73097.82
0.2,129356.83
5.8,60456.52
8.3,139174.73
7.0,137043.24
4.7,52920.77
0.5,84205.26
1.0,69396.77
9.0,143962.17
6.4,97437.75
2.3,47522.36
0.1,95769.45
7.8,96094.45
5.0,143669.75
8.8,41799.29
5.2,93117.12
9.4,63413.94
5.5,52602.78
3.1,106179.69
7.1,82065.3
6.9,45242.45
1.6,114935.33
6.2,78805.2
8.3,51578.42
9.3,53395.09
0.8,103348.93
7.5,58881.45
4.6,98427.0
9.8,86609.06
0.7,131796.03
6.5,105080.46
7.0,65580.61
7.6,61338.57
3.3,142963.39
8.3,80310.07
6.9,142294.83
2.6,140807.38
4.9,52482.3
6.9,56120.59
5.6,116648.59
8.2,61404.53
2.5,89071.29
8.6,124872.28
4.1,133891.88
1.9,105462.09
6.1,62028.08
0.4,67693.54
2.7,48960.8
5.5,79931.25
7.8,114829.85
3.5,56391.7
0.7,53847.94
8.0,124017.29
9.5,117722.46
7.4,95016.6
4.4,101304.98
2.4,139492.81
0.7,59611.7
0.2,110866.7
7.7,66159.7
3.1,122194.85
3.4,132992.79
1.1,83831.88
1.5,126061.28
8.8,93543.06
0.9,133560.13
0.7,48183.09
8.8,104988.89
4.9,130563.59
4.6,58754.64
7.2,94120.6
4.5,80708.52
4.9,99549.59
6.3,109102.73
6.0,56069.45
8.4,117411.5
8.7,58607.42
8.0,49788.05
9.0,145237.11
3.0,131598.44
8.9,97312.7
8.9,116649.54
6.8,102695.26
4.2,54086.96
8.6,66039.71
7.4,80685.64
3.2,118756.82
3.8,72468.18
9.5,105917.54
3.7,93795.68
6.4,125460.11
6.6,51654.93
1.1,113488.1
2.1,94936.95
6.2,145705.65
0.7,84774.29
6.3,46080.1
7.8,128178.25
0.9,68028.25
8.4,116810.17
2.9,67746.3
0.4,121731.71
5.8,51798.83
0.4,60167.54
6.0,75294.54
4.2,111107.07
7.3,116439.92
8.2,51028.48
4.1,108928.09
6.2,71735.42
7.6,116644.31
7.6,147934.52
2.2,72352.25
1.2,75054.89
6.6,117067.21
4.1,104097.42
8.6,88820.55
0.2,40965.52
6.3,106567.72
6.1,128250.76
4.1,94776.44
7.2,61727.23
8.4,79769.37
0.9,63724.12
2.0,79607.92
1.6,143483.96
5.0,91711.64
9.4,126978.0
2.0,77968.66
0.5,46311.55
2.0,54361.45
6.9,77377.48
1.5,149843.44
9.3,139421.19
2.5,116564.4
5.5,140227.48
0.5,88619.1
7.2,132104.8
5.2,126431.19
9.3,101484.33
3.4,94573.05
6.1,61463.04
7.0,55013.1
5.6,94645.85
1.7,107563.54
5.7,46719.2
2.0,107166.84
4.7,58862.98
3.1,93531.57
1.4,112169.68
0.6,98725.07
7.1,130002.62
1.7,82732.33
2.7,45886.1
4.0,128778.27
6.5,86865.7
0.9,91921.74
9.0,121295.03
1.8,46768.04
0.6,119074.05
8.2,139258.99
5.7,112069.61
2.6,76685.07
3.6,106836.8
2.0,116528.1
0.6,140350.94
2.9,73251.44
3.0,120299.08
0.2,122415.95
3.4,104995.93
6.8,136730.0
6.4,137988.01
6.3,119799.5
7.9,84654.47
5.1,82159.09
4.0,45116.49
8.2,84600.86
1.7,103864.35
6.7,78474.65
7.7,72166.48
9.0,76167.06
0.1,102358.45
5.5,84814.31
5.3,68659.6
4.7,59289.72
3.1,139033.63
7.6,46409.9
4.5,70345.45
2.4,81952.41
0.5,125972.46
0.6,56738.82
7.6,132434.43
7.1,69899.68
7.5,100258.16
8.1,121047.95
9.4,82193.71
0.4,70007.86
9.8,40288.76
8.4,49980.51
0.1,61899.66
8.7,92397.61
4.5,144186.36
3.7,112767.61
7.0,135397.02
2.0,106972.23
2.2,132236.29
4.0,146305.13
1.0,71888.44
0.8,144531.67
8.1,51850.06
2.0,51417.18
0.2,114300.71
8.0,128639.43
4.0,71663.79
9.5,71286.55
8.9,60647.27
7.4,69367.28
1.3,42712.54
0.4,146046.74
4.4,123220.25
7.2,121896.44
7.1,143475.14
6.3,47119.78
7.9,81959.21
1.0,112636.48
0.9,64919.59
9.1,88211.15
2.1,101747.3
9.5,123011.75
4.6,148172.65
0.7,65208.03
9.8,106080.41
3.6,116307.58
7.5,142610.97
2.8,119262.15
6.3,67089.4
5.0,143994.93
3.0,146684.15
5.4,123023.85
7.9,45598.18
6.8,59621.46
0.5,97092.81
7.4,90714.32
9.9,70620.44
2.8,145148.42
7.4,122988.4
6.5,122522.53
2.0,57500.04
9.4,52351.36
7.0,91362.21
1.7,63594.28
5.1,67761.31
7.5,115322.19
7.9,67357.18
5.0,109811.61
1.7,133061.03
8.4,68710.0
6.3,130821.49
1.8,81118.71
2.8,95744.1
1.7,68135.73
6.4,53052.1
2.2,112817.46
5.2,106162.04
5.9,78442.4
0.7,136004.49
0.5,126134.18
1.4,111132.09
9.3,109614.24
4.0,134533.35
6.3,139786.02
5.9,142893.95
6.7,60916.61
9.0,140184.66
4.5,111008.94
4.2,61221.58
6.7,148861.02
1.2,141785.89
7.3,55300.86
0.9,97371.72
1.8,143437.09
5.4,101473.19
8.5,104029.86
4.8,128302.39
7.2,103883.29
6.1,92687.49
0.3,84246.75
7.6,82022.24
1.8,127386.99
3.2,125947.59
6.2,53696.79
9.1,113186.67
7.5,149988.57
0.1,81611.33
10.0,100240.77
7.0,92370.96
0.3,57896.27
7.7,89589.4
9.4,141107.4
0.4,63381.37
7.8,53577.67
8.6,149975.33
6.9,143901.18
0.7,47344.15
1.3,114999.42
9.4,83072.51
8.0,122725.21
1.9,149643.01
2.6,108427.25
8.6,60683.23
8.6,92922.07
6.2,129422.25
1.0,128549.16
0.7,90239.83
8.3,118174.8
7.3,43492.13
3.3,110330.35
9.6,60807.23
5.4,143490.38
9.0,103815.8
1.2,100867.13
4.8,46385.26
9.9,90960.55
5.2,99319.18
3.5,149864.13
3.4,99207.74
1.8,80016.52
5.2,134942.01
3.6,136097.88
3.9,118358.28
7.3,125258.72
9.5,111172.39
9.5,93367.11
9.5,114615.98
2.1,57599.05
4.9,82965.18
9.2,129660.68
1.3,129603.67
2.6,47096.59
2.7,57951.12
8.6,130370.93
6.5,99255.46
0.3,113487.23
5.9,46671.8
0.0,96899.18
9.6,113685.19
5.5,53227.0
6.7,131298.53
3.9,149542.83
1.1,135633.57
8.5,80842.12
5.2,118915.24
9.9,109049.69
4.1,149463.73
9.9,102975.24
4.6,111169.63
3.7,116829.36
9.8,79352.32
6.0,67190.15
2.3,105810.81
5.1,141332.8
6.8,93022.82
5.3,83229.93
9.8,146908.48
2.4,145972.89
7.6,105519.19
5.2,109229.72
8.1,148574.21
7.2,94524.29
3.2,121385.85
8.5,147737.6
3.6,79051.26
5.1,87202.01
1.4,61691.0
3.6,69420.22
3.0,82050.74
3.9,129212.63
6.0,142173.09
9.1,48851.45
9.5,149774.61
6.0,111019.06
0.8,138736.99
9.2,46507.27
6.9,116374.79
3.0,109985.95
8.7,96285.16
9.0,92610.31
9.1,72843.39
6.2,142867.91
1.7,118152.66
8.5,43717.92
0.2,94429.35
4.8,139810.75
8.8,131185.06
7.3,88025.52
9.9,46583.06
2.0,95186.47
7.3,83866.17
1.0,43435.74
6.5,109776.38
1.5,40349.24
9.9,99362.66
3.5,57369.29
1.3,66854.62
8.1,91952.15
5.1,102459.97
2.5,86786.22
1.4,77191.39
5.9,58175.18
4.4,99559.85
1.9,109556.19
0.1,105924.89
5.5,100986.67
3.8,134805.33
5.9,104426.43
4.9,49240.19
7.6,130784.33
5.5,125516.66
4.4,44648.66
8.0,43844.73
4.5,75970.35
6.5,128925.57
6.2,110332.91
7.0,142046.32
8.6,59683.97
8.6,111075.57
2.6,107078.63
2.1,40422.1
6.8,114760.89
6.4,124566.55
4.7,108601.18
4.4,121847.74
8.9,98765.78
2.3,82043.54
2.5,40758.01
6.9,57355.45
2.7,47193.23
8.7,146080.97
2.7,69162.53
8.7,53353.28
10.0,86056.03
2.1,149915.76
7.0,88549.46
2.6,97582.72
4.4,104536.66
5.8,103255.19
1.0,108799.85
6.7,91412.68
4.7,72699.12
4.3,55879.24
8.9,139146.06
8.7,128335.19
9.6,128867.5
2.1,133426.8
1.2,74399.33
0.8,80279.43
5.6,84350.55
6.5,116351.24
8.0,100279.22
3.3,149057.39
1.5,63504.45
3.3,87709.85
4.1,132353.19
3.6,122323.27
6.4,66246.32
4.5,47336.04
6.8,51281.02
4.1,135781.3
2.2,90402.82
5.0,55404.74
2.6,81448.92
4.2,41854.16
7.4,141059.29
9.8,119857.84
6.1,117179.77
0.9,146598.55
9.9,136761.64
6.0,92189.63
0.8,90548.81
4.4,120210.94
7.3,82845.28
3.2,108999.42
6.7,117722.52
5.5,145628.94
6.9,40128.58
6.2,50257.49
2.1,88450.3
2.5,67716.08
0.1,49187.72
3.6,135980.51
2.2,54472.94
0.8,142762.67
6.4,56632.15
7.1,103720.07
8.8,147325.64
2.1,126898.38
2.5,76943.36
7.3,119015.05
7.8,41732.83
9.9,143956.67
5.3,75991.89
3.0,102617.36
9.9,130132.53
0.2,108033.65
2.0,77004.12
5.8,146904.71
1.5,75904.98
4.3,141699.33
1.1,82995.16
3.6,137846.89
9.3,88758.93
3.6,107370.38
6.4,95900.43
7.2,62918.49
2.1,126303.86
1.4,124730.12
7.1,89806.79
8.3,133198.5
9.3,51090.62
4.5,67246.1
4.1,129938.56
9.8,113595.74
7.9,103040.75
9.8,54641.67
7.3,107061.34
8.0,55630.45
2.9,82887.7
8.5,46626.36
0.2,141666.59
7.0,101157.84
9.5,88549.03
1.7,81977.2
0.0,45247.56
9.4,134349.53
3.4,96338.85
7.4,68937.63
2.3,64614.36
3.4,46992.12
8.6,72217.72
2.6,53148.33
4.7,126876.1
8.3,81147.09
3.4,55171.54
8.8,135912.38
7.1,49892.8
0.4,146426.28
7.4,141937.84
6.2,95831.14
6.3,70500.73
2.6,111318.32
8.6,113150.27
4.0,120587.02
9.1,126265.34
8.3,102319.02
2.8,140181.75
5.6,64111.09
7.1,41774.7
4.2,42692.55
0.3,87616.61
1.8,140546.81
2.3,122916.55
7.0,69433.65
10.0,91232.94
3.6,83647.57
1.6,105940.9
1.1,130133.99
2.4,122800.11
8.8,96088.26
9.7,146560.9
6.8,59041.46
5.7,109272.75
3.5,57456.37
0.5,62351.02
6.4,108645.41
4.9,130992.82
5.4,105653.28
9.1,69978.86
1.5,62560.47
8.9,133896.89
7.0,84439.78
8.9,100712.93
5.2,96298.53
5.6,102193.74
7.8,43820.24
0.7,89165.63
5.5,109004.57
2.0,148771.59
7.4,116476.1
5.0,139182.35
8.1,81512.69
2.3,82662.29
0.4,96228.08
6.0,80463.53
8.4,148043.67
4.8,137817.57
3.5,53121.07
9.9,147951.67
8.4,114737.87
4.9,102252.98
5.4,72906.43
4.2,106184.89
4.8,89492.07
10.0,67783.11
3.3,82669.12
7.2,136096.7
2.7,114257.49
7.3,56740.98
3.9,128312.37
5.3,103164.46
4.2,53602.54
4.4,124186.77
2.7,136426.11
3.2,99251.18
7.1,125634.98
9.4,78460.8
2.9,133894.59
8.0,64068.57
8.1,67870.15
0.4,82434.62
4.3,50060.86
1.3,113559.32
9.3,126797.0
4.8,115650.26
1.0,140868.11
4.1,86928.99
1.2,93584.77
5.6,133006.3
1.5,115290.97
4.4,126457.73
6.7,89034.04
7.7,64786.84
0.8,90400.22
5.0,82918.59
9.3,120353.34
7.7,93688.49
5.3,105652.75
6.6,122527.16
1.0,45543.07
8.3,132209.52
9.8,76665.72
6.7,84292.38
1.8,137812.46
6.9,81893.73
3.3,55816.53
8.6,88903.82
0.5,71312.99
1.3,102215.65
5.1,104890.03
4.9,67943.69
4.7,69094.61
9.3,101724.58
7.3,89904.09
9.8,97288.63
9.4,79842.35
5.9,114802.49
7.5,126156.24
8.9,149319.91
7.8,132384.62
9.2,127652.7
5.0,98263.93
2.7,127370.41
2.9,127443.48
8.6,130299.33
9.9,55798.49
3.5,52159.06
0.6,45063.14
3.8,70337.54
0.8,71137.04
4.8,148634.79
4.7,127762.56
9.0,131570.2
8.8,70556.9
8.6,121867.66
1.9,121748.35
2.5,64211.73
6.7,49736.85
2.6,50702.1
7.1,142144.78
5.8,81712.28
8.0,52939.31
2.1,89827.89
5.0,147313.37
7.3,145512.03
0.6,80995.42
3.5,133549.46
4.3,133102.96
6.2,90040.64
1.9,138912.83
4.5,73465.69
0.7,123015.27
5.2,115374.13
2.1,40754.19
7.9,44397.44
1.0,96699.71
6.8,51901.54
7.5,95622.66
0.1,86005.42
3.9,100859.98
5.5,42502.87
5.1,113749.13
0.5,78883.34
0.5,68542.83
5.5,73842.59
2.3,58718.08
6.5,140126.06
9.8,87104.0
7.2,112914.59
9.6,144493.46
3.5,56399.92
9.8,57987.01
4.3,143474.17
2.2,45148.64
8.0,140884.95
7.5,122420.18
6.9,115676.7
9.4,78269.48
2.5,104280.05
0.0,40145.15
4.9,71218.08
4.0,140243.37
9.8,46887.49
8.1,146567.47
6.6,51769.31
6.6,123595.59
1.4,57289.32
3.6,122282.49
0.1,149391.65
7.9,140604.75
4.8,55775.25
2.4,146349.66
2.5,59413.67
6.3,93362.95
8.1,133351.66
5.8,137339.48
2.3,45550.53
3.4,102664.03
3.4,98155.55
7.4,92071.83
3.0,66055.37
2.1,57729.35
3.5,49302.21
9.1,42759.0
1.2,118714.44
7.7,71936.52
8.5,117568.39
1.4,132584.2
8.8,81861.11
0.2,82091.97
5.7,130708.36
2.8,41786.29
1.6,75277.51
6.0,76662.95
5.0,135308.07
7.9,82459.27
8.9,142410.31
5.6,87709.92
6.8,103637.89
6.1,121301.41
6.1,121496.65
9.8,117559.12
4.6,122774.3
9.2,98288.0
6.4,149540.93
3.5,125295.31
4.0,107562.46
1.8,124988.65
3.5,127484.69
3.8,71465.42
6.2,68202.74
8.1,85581.89
9.9,140893.06
7.7,50255.3
10.0,66464.51
8.6,132656.29
2.7,69983.67
0.3,54398.46
0.5,55454.93
7.9,50470.41
7.7,56423.81
4.4,117401.74
3.9,131722.24
2.8,72863.25
8.6,99042.23
9.0,106475.73
8.3,43600.72
6.6,116053.77
4.2,110121.26
8.2,149733.24
7.9,120313.03
1.6,74979.81
3.6,142683.43
7.9,128508.69
4.8,49174.78
6.3,109108.74
5.7,63231.54
1.1,123068.16
2.0,107980.59
4.0,85500.06
9.7,82347.42
9.7,134568.28
0.9,53576.0
3.3,56417.37
5.7,104036.99
6.4,147231.21
3.1,50157.39
4.3,80415.47
8.1,149832.97
5.6,109988.59
1.8,49518.29
9.3,51166.9
5.6,145130.61
2.6,52056.92
2.8,66452.52
9.0,136727.46
2.1,106049.76
6.0,78862.44
9.1,137648.04
3.6,45829.19
2.8,45410.64
4.3,122169.92
9.1,120066.56
2.0,126476.43
6.6,115447.34
1.0,40573.25
4.2,144872.17
0.5,53024.11
9.8,149152.53
1.8,50200.18
2.2,118501.73
8.1,82921.54
0.1,142541.47
5.9,76390.4
8.5,106180.85
9.2,83309.21
9.9,120762.97
6.4,81970.29
9.2,118626.9
2.1,43956.37
3.3,92738.41
7.4,96915.99
5.8,50193.36
9.0,116332.74
3.8,56408.58
7.3,52145.18
6.8,47631.59
1.7,132028.4
4.4,117125.85
5.1,140359.44
0.1,115971.89
6.6,70824.28
0.5,46974.92
0.1,66021.87
3.2,85481.92
6.5,67908.12
9.0,125432.11
2.1,124639.05
6.1,89206.23
5.0,96892.87
6.8,106447.84
5.0,73525.87
0.9,110211.49
4.7,138260.42
1.3,43096.99
1.8,110958.4
9.7,77795.18
3.5,47739.02
9.4,110648.91
5.8,142387.96
0.4,145750.0
0.3,117639.41
5.5,143961.35
7.0,132324.75
3.3,56778.61
0.8,54807.55
0.1,133638.13
2.6,131435.91
8.5,121328.68
1.8,91372.81
2.4,137944.18
4.8,141174.33
2.0,117932.71
8.2,94969.91
1.6,40865.1
5.7,136204.92
3.7,148845.34
2.2,99026.71
2.8,123439.37
1.8,130748.38
8.2,135358.86
3.0,113576.59
9.8,139507.36
1.5,98691.37
5.2,72768.56
2.2,108966.89
2.9,53437.4
5.3,113115.55
9.6,129601.99
9.3,110194.79
7.9,68180.76
6.6,129325.44
6.4,95178.48
5.2,113360.05
4.6,74074.82
2.3,62625.17
0.1,90729.99
8.2,106709.34
8.6,72515.64
2.1,136554.96
0.0,45763.09
8.4,123394.77
2.8,105597.22
4.1,102969.97
6.4,76856.2
7.4,56996.76
1.8,112892.84
5.2,49330.58
2.0,62743.31
4.1,130820.24
5.2,107486.81
6.8,127947.2
3.7,118316.77
1.2,149057.29
8.6,115021.92
7.5,128713.93
0.4,60652.5
2.3,84215.76
7.2,105379.39
6.2,123045.92
3.8,61236.03
0.5,109103.35
0.7,95406.22
9.9,133435.28
1.4,70303.3
3.3,149766.59
5.1,92978.98
8.8,106161.34
9.3,45365.9
8.4,112801.89
5.6,116551.69
2.5,54041.04
6.8,143905.48
9.4,144791.79
1.8,74806.92
7.6,78643.03
0.8,116420.24
9.9,113497.39
9.9,132116.43
5.8,112842.65
8.8,44006.91
4.4,55231.85
4.4,99184.08
5.0,101176.45
0.6,102820.01
2.5,147027.23
5.9,117438.85
9.1,84430.97
6.2,136718.95
3.1,63278.96
6.2,40173.25
0.2,118001.26
5.2,76820.41
1.2,87560.17
5.2,58128.78
8.9,58505.17
1.0,73329.09
7.8,149639.46
7.5,55349.64
4.8,79730.45
7.2,108296.44
2.8,97151.14
9.8,81941.86
0.7,68134.22
3.1,127981.52
1.1,65987.78
7.5,76827.7
8.5,44227.88
7.0,113638.11
3.6,119531.39
9.0,97240.59
8.9,125666.61
6.1,123408.88
9.3,91626.19
3.4,149345.55
8.1,80434.81
8.9,104516.51
7.4,116283.3
1.0,142926.88
8.3,118628.54
7.4,101054.77
2.6,138863.5
0.5,106167.19
3.1,90315.84
8.1,96471.26
4.5,124026.18
0.3,86738.92
4.7,85562.72
1.8,63225.35
5.8,80804.56
3.3,71299.66
9.6,126157.46
6.1,42905.95
7.5,131856.47
3.8,94441.05
9.4,127194.48
1.5,102247.29
1.2,139827.22
5.3,139153.39
8.0,118940.07
8.5,42142.5
3.5,51489.03
9.6,42561.86
7.0,136307.89
3.8,112539.46
1.5,145563.98
9.0,87965.82
4.5,145466.5
8.4,72017.05
1.5,71428.81
6.2,79567.53
6.7,118592.56
2.2,99604.44
7.0,114557.9
6.2,74285.27
5.0,67313.77
6.4,88148.07
1.5,139200.55
0.5,82995.39
6.1,143433.76
3.0,74826.68
3.8,55082.62
4.2,102563.48
9.9,98705.57
8.1,95155.77
3.1,64394.07
8.2,62266.01
0.1,67818.82
8.6,145096.61
0.4,90490.86
3.5,95140.42
6.8,117474.86
2.8,57030.74
1.6,40023.26
3.3,88982.1
7.8,52419.59
5.8,87099.66
9.8,40442.21
9.0,128926.3
8.6,115417.55
8.2,59015.13
7.4,72621.73
2.1,58425.31
5.4,140547.51
3.4,108343.11
8.0,93787.27
4.5,75889.65
0.7,93102.44
2.3,119793.42
3.9,41318.87
8.8,75151.02
1.9,51480.71
7.2,85371.31
4.8,80195.02
2.5,77910.13
6.4,88208.53
3.4,118205.93
4.8,115609.42
6.9,93589.66
6.9,139750.29
1.4,113284.57
9.9,60582.34
3.0,119866.07
2.9,138224.33
5.9,80037.47
7.5,145663.05
4.6,95494.42
9.8,93983.23
7.0,76297.03
6.5,131176.23
4.2,40814.05
2.9,144779.21
0.8,131077.46
1.5,121768.22
4.5,74278.73
5.3,41717.23
4.5,42171.98
1.5,78514.54
1.0,72231.05
3.5,120135.02
1.4,88210.4
1.1,90842.88
5.1,142018.92
0.0,83356.45
9.1,142207.41
1.2,115257.41
0.7,126075.68
2.5,127736.59
1.5,115171.56
8.0,100166.54
6.9,60753.16
1.1,111369.38
8.8,41078.91
5.0,143529.65
5.5,53397.54
3.4,138815.74
4.3,135836.03
4.2,87681.61
3.3,132108.3
8.0,92011.02
9.7,121138.15
1.6,133136.83
6.7,77768.4
0.6,136284.37
1.3,85287.36
5.2,54775.52
2.6,129654.25
7.4,107866.19
9.2,121222.52
1.0,74964.71
9.7,53511.11
9.0,120599.95
6.6,120624.32
3.0,123057.01
5.1,117606.0
6.4,144153.23
1.8,51443.02
2.2,44603.69
9.4,43439.18
5.3,82001.37
8.6,51519.77
7.3,108723.94
4.5,112831.16
9.3,61247.08
7.5,59340.14
4.4,117338.28
2.0,61074.31
1.7,112412.22
5.3,87609.84
6.9,82156.61
0.8,105226.35
9.2,84369.92
7.4,122272.42
8.0,72574.75
1.9,124840.91
4.2,143894.41
8.1,85124.44
0.2,51053.33
1.1,81211.26
4.0,111157.75
0.1,78657.86
5.0,129013.87
9.7,82605.23
2.3,149015.82
5.0,45035.95
3.5,128907.46
0.7,85543.17
6.8,99326.61
3.1,59942.95
8.5,108968.0
5.9,108797.6
2.7,47324.63
4.1,101971.05
7.0,111049.13
9.5,122402.38
2.6,114569.17
2.3,131246.38
5.0,143804.58
6.6,92180.13
9.6,128616.88
7.8,122337.72
6.3,91212.98
1.9,89322.25
9.2,81239.04
3.6,91390.41
6.4,53795.71
7.6,88738.24
2.2,138650.6
5.3,137626.34
5.3,98875.71
6.2,74233.69
9.2,86226.26
2.0,137428.93
1.3,123036.66
4.5,44125.15
8.4,145459.2
0.7,130163.15
9.4,146595.6
0.2,147896.84
9.5,112230.55
9.2,138292.24
6.4,106172.53
6.1,129634.69
9.3,94585.62
7.6,79389.24
7.2,123472.25
6.7,85356.23
9.0,89463.81
8.5,71009.93
2.3,45512.43
9.9,51578.79
9.1,42143.81
8.9,115593.62
5.1,42298.37
8.3,81708.95
1.4,68385.02
5.1,102160.19
1.3,78696.12
2.7,97716.55
2.1,58892.93
3.5,41099.97
1.3,67053.99
6.7,44347.47
4.1,98085.5
1.2,68461.54
8.7,105426.05
4.3,132619.53
9.2,43461.51
7.1,66108.71
2.3,53978.99
8.0,108453.86
9.9,45663.15
1.1,92305.34
1.6,125076.05
2.9,62375.61
3.4,78348.22
9.7,72246.6
1.5,45806.99
8.5,92026.99
6.2,72996.83
1.3,86715.73
3.3,145502.83
0.4,61649.18
2.2,55314.54
1.2,103482.23
4.5,142685.43
4.2,97109.14
6.9,103546.9
0.3,86055.17
5.3,61965.02
6.2,104287.58
3.3,143220.3
2.0,66086.17
1.9,84050.67
8.5,98680.09
1.8,76697.68
4.2,80764.5
6.3,134983.63
4.9,116262.54
5.7,42801.97
0.9,83178.99
5.0,66671.24
7.5,43268.01
0.6,41345.35
9.5,83133.96
8.2,89959.69
9.9,80764.72
2.7,69587.73
8.0,132032.04
2.8,86542.35
8.7,119888.05
0.1,129834.29
9.3,146269.15
6.1,147486.53
7.4,69676.52
4.1,123425.38
7.5,62679.6
6.5,146076.36
8.5,130453.42
3.5,105078.58
2.0,41944.05
7.1,113587.76
4.5,41122.2
9.1,81059.1
4.4,55551.31
8.6,47666.45
1.6,50620.48
9.1,136770.79
5.5,142843.69
7.2,74589.56
2.1,58353.09
0.8,125364.84
2.4,127030.98
7.2,94445.15
9.5,121091.13
1.8,50734.73
2.4,93353.25
8.1,50934.48
5.9,137967.51
0.3,96971.49
8.0,67900.72
6.4,46454.81
5.6,148327.4
3.5,91837.61
6.0,98281.3
8.9,58537.88
1.5,118384.82
5.1,141255.73
4.6,128817.48
9.6,142126.61
8.0,66154.21
6.2,91101.52
2.1,106492.33
2.0,54757.41
5.6,85962.76
4.0,109671.91
0.8,47554.97
7.9,142019.86
0.7,104593.43
9.2,75562.16
1.6,54008.52
0.6,72865.53
4.7,46751.69
9.0,113343.78
4.8,70590.08
6.4,130994.89
1.4,143103.05
1.3,135982.0
0.2,101560.84
3.7,44317.82
8.2,51619.61
5.2,121897.1
7.2,69294.78
6.0,53024.71
5.2,137698.39
1.3,84300.88
9.7,63850.56
2.6,56750.33
4.0,121436.98
0.1,90614.75
8.8,74888.07
6.5,124125.75
5.0,105560.59
3.4,135263.2
8.7,106107.13
0.2,120370.67
9.9,139529.45
4.7,93568.8
8.1,129756.64
9.9,61825.88
2.2,98736.61
0.5,141292.29
9.3,41929.2
5.1,114478.11
3.4,139628.09
7.8,114948.46
0.4,148296.78
8.0,52577.84
5.6,103584.67
3.6,135479.95
9.7,75023.62
2.0,134785.98
7.2,92132.6
3.2,58338.99
3.7,96016.24
2.4,71151.31
4.7,41681.48
3.5,114844.67
3.9,118364.2
1.0,82082.54
1.3,63530.19
2.5,140205.81
3.0,51647.52
4.4,147217.92
7.1,53921.02
5.2,61989.83
10.0,98129.93
4.9,114270.96
5.6,126499.74
2.7,106517.48
6.5,88556.04
9.8,54012.93
7.4,136433.9
1.0,149029.09
9.3,142156.24
3.8,66032.79
2.0,124147.77
9.4,127111.21
5.0,127060.86
6.3,136560.02
5.8,62185.39
1.2,112597.52
6.6,92758.31
9.1,48965.39
2.7,72551.14
3.5,112891.3
6.0,105646.47
6.2,146405.32
2.4,63167.05
3.5,49124.9
0.6,52087.12
8.4,137930.97
3.3,101313.42
6.3,89048.06
0.4,144011.17
8.3,88249.66
3.1,149618.76
1.6,102754.21
1.3,45970.33
9.4,71135.5
5.5,113870.68
4.6,76478.41
9.0,69373.16
6.3,88598.26
3.4,87619.83
0.3,114331.31
5.2,42789.22
2.6,69470.24
6.6,73897.96
8.8,86803.54
7.8,114984.0
0.9,149315.98
5.4,142280.12
1.7,121439.66
3.0,127282.9
4.3,139337.19
8.2,116107.7
0.8,43505.08
3.2,87971.67
4.5,113426.96
6.3,115778.09
4.0,146384.54
9.0,47791.58
6.9,48906.81
2.1,49277.49
1.7,88110.32
5.3,117093.32
0.2,97481.35
9.4,113464.03
3.3,136934.47
4.2,135466.35
6.8,53034.07
4.8,90075.42
5.6,65286.98
1.1,69605.65
2.4,40996.38
2.3,111262.08
6.9,113218.62
6.1,41313.88
7.5,118592.6
6.8,53342.75
3.6,68219.57
5.5,60719.55
1.8,104285.47
6.2,88100.43
6.8,97953.6
3.6,52443.38
9.0,56331.01
3.2,95420.21
8.9,117047.98
8.2,136988.58
7.1,88890.91
4.8,81242.09
6.7,112892.88
1.9,71787.01
0.8,98933.7
6.9,114555.1
5.0,60809.13
2.7,134360.02
2.2,132500.94
0.5,94071.06
8.1,134691.23
9.6,92268.49
6.7,133026.69
7.9,120027.25
1.2,112988.63
4.9,118531.43
6.7,135372.9
2.0,43863.01
7.6,44744.67
7.1,86135.26
1.2,85279.1
5.1,145660.01
3.7,137035.07
4.4,68390.83
9.1,82362.0
5.0,135686.36
2.6,61782.43
5.6,108889.76
3.4,71451.04
9.8,46753.14
8.2,104081.64
6.5,144382.63
9.7,48873.95
9.7,74096.92
9.2,65707.43
9.9,87706.03
6.2,131541.7
3.5,97535.58
8.5,70863.79
7.7,60228.84
3.7,106218.39
8.2,62141.63
1.3,140156.42
1.3,102034.89
6.1,78387.23
2.4,55065.88
7.7,139857.87
4.5,90314.5
1.1,148346.86
8.4,71543.04
5.3,109513.71
9.7,88977.53
3.1,107083.94
1.6,113726.2
0.8,117414.97
8.0,46196.19
4.1,133298.61
6.0,105573.62
3.1,81152.39
8.6,131349.12
7.8,102345.35
