YearsExperience,Salary
9.5,63375.13
2.1,123500.86
9.2,120831.8
0.4,146067.97
2.7,67447.21
3.2,67306.4
9.8,60576.92
6.9,129967.64
6.7,125941.83
7.2,116079.08
2.4,107421.01
9.3,139791.97
2.4,77253.88
5.2,136964.57
1.0,130278.47
1.1,40002.87
0.4,41074.24
7.5,137502.4
1.6,93328.74
9.1,52119.31
1.3,146258.54
6.2,135412.08
2.9,59051.72
4.6,69058.53
5.3,101722.95
2.2,48538.61
3.5,102708.44
4.1,87699.4
9.9,145734.63
2.7,111263.38
6.3,120622.18
7.9,68567.99
4.0,118668.5
0.3,99206.74
1.6,47427.8
8.5,74536.19
3.4,117023.83
5.1,94060.51
9.1,105313.71
5.0,78986.31
2.3,74466.09
4.0,42526.8
8.3,142977.62
9.2,129014.6
6.9,71169.08
9.4,128014.96
0.5,139467.57
2.4,73060.7
7.4,121163.34
4.3,58216.39
2.7,149712.38
0.4,66267.97
2.3,108110.85
5.2,140177.52
2.8,48660.16
3.6,86581.06
7.1,60864.38
3.5,80475.43
3.9,48066.56
5.5,138508.51
9.6,67009.32
0.2,103932.85
1.6,107001.47
8.3,50860.84
5.3,145712.51
4.0,117576.34
0.4,78700.25
9.2,124949.83
4.7,73034.07
4.3,77095.67
9.1,94465.5
8.5,144042.34
2.0,78054.51
8.0,118530.04
7.2,88542.59
4.2,131564.86
2.0,62447.28
3.8,62794.54
6.4,67444.62
7.8,102182.44
5.6,46022.5
3.1,88167.64
4.7,80688.67
6.7,44146.55
8.8,106238.8
7.1,126071.2
1.5,40828.72
1.1,51510.27
1.0,47914.52
1.5,119304.93
5.3,47873.73
5.3,86844.28
0.4,124039.37
7.8,100750.93
3.0,103233.57
4.2,89958.63
3.4,61164.24
6.8,101090.24
10.0,149552.14
3.5,148958.4
5.3,80193.03
9.0,56502.69
8.7,123273.07
3.6,146299.69
9.1,132684.01
1.4,44914.68
0.3,91204.13
5.7,45217.77
4.1,104976.51
4.4,59434.56
1.3,63197.77
2.8,110252.12
3.5,87913.05
1.2,142104.36
4.9,119444.4
3.0,87227.66
0.2,121316.04
3.2,128417.36
2.8,57167.02
6.2,49195.49
4.3,55464.76
8.6,57931.65
5.7,104032.28
2.6,109393.28
9.9,115447.91
0.6,121583.18
6.8,70476.65
4.7,63874.37
4.7,68176.6
4.6,106894.08
6.7,104022.92
0.7,84256.36
8.4,44672.87
2.0,95806.57
0.7,61228.67
7.6,111661.56
9.4,61737.24
1.0,43106.23
9.0,136872.83
2.4,53770.03
8.1,118052.43
4.8,71007.17
4.5,125135.03
8.5,48953.47
5.6,45413.92
0.3,141827.28
6.8,149629.54
4.0,133882.8
0.4,112918.88
0.4,55603.28
3.1,115733.61
3.2,59763.52
6.6,110716.28
7.8,114276.83
3.7,78831.57
2.8,47894.87
2.5,76833.67
4.0,119742.15
6.1,47285.79
7.4,109160.19
9.1,61269.11
7.9,48670.65
9.4,54008.74
7.9,75596.82
9.6,74667.63
7.6,46699.3
1.7,53753.56
7.6,91667.11
6.9,66917.68
2.6,90243.24
6.9,104042.96
7.5,113090.72
3.6,81040.03
9.7,49652.51
7.8,55323.62
0.4,74773.25
2.0,96382.1
2.1,129222.45
8.8,42588.14
6.6,122073.65
1.5,135777.54
5.3,90682.13
5.0,44232.78
9.6,84957.83
6.9,83906.38
2.0,131766.33
8.8,95497.14
8.9,48857.75
2.0,77049.21
4.6,84141.96
2.7,92588.87
3.1,114816.07
9.5,99160.47
4.7,144142.52
7.0,98613.01
5.1,76012.18
7.4,91374.77
3.3,111103.22
3.6,145910.26
0.7,95550.44
5.3,59432.34
2.7,134522.98
4.1,107756.64
8.8,69801.99
4.3,136485.44
9.2,64645.4
1.6,71138.99
2.2,77229.06
0.5,90289.6
6.7,90315.84
7.7,119616.11
8.2,149614.86
1.2,54944.77
3.1,95465.09
9.8,117278.32
0.1,100121.86
3.4,144924.58
7.6,45855.39
1.4,137041.43
2.1,106941.7
3.4,56873.92
2.8,100111.38
8.0,105634.16
7.0,122133.1
4.1,147297.41
5.5,90135.66
9.5,118445.47
8.3,120047.61
1.4,49648.68
9.1,49020.11
1.5,94837.8
9.6,95463.29
5.5,83121.47
3.3,119384.03
0.3,47815.14
3.2,95841.32
5.2,78369.56
3.5,53390.41
3.5,102465.55
7.0,113911.82
6.2,148591.76
8.5,93559.1
7.7,141163.24
7.9,66337.32
3.1,69944.48
4.6,74606.95
9.2,100402.23
1.5,57830.49
6.8,81119.71
5.0,48714.11
5.0,82288.78
4.1,124178.13
0.9,57063.92
3.1,41667.39
5.9,75549.39
8.9,95946.47
5.1,111148.06
5.0,98936.94
1.3,74007.11
6.2,45813.19
9.6,73027.01
1.2,71395.4
2.7,55729.02
4.7,44157.95
5.7,80805.75
5.4,49552.35
3.0,63287.3
1.4,115605.58
9.2,142925.14
6.2,68335.76
3.2,142817.63
8.6,42924.61
2.7,64253.64
6.5,49429.37
2.5,92400.22
1.1,80906.67
8.7,108294.21
4.8,141945.2
6.6,149058.48
5.5,56389.04
2.7,119714.21
2.7,90267.36
9.8,139766.34
7.4,66491.16
5.3,118212.84
9.2,132184.93
10.0,46181.74
9.3,48022.75
9.9,95117.09
4.8,131376.81
4.8,95112.99
7.2,78888.98
3.6,142477.62
2.5,62917.44
7.0,40171.47
3.5,51189.96
8.8,68146.0
8.4,147593.66
8.2,60406.67
1.2,85501.26
6.6,61331.48
3.4,58467.67
7.1,143247.31
9.7,63466.08
9.6,124461.76
2.8,145926.09
7.4,141966.16
7.0,106947.66
6.3,144441.08
5.2,122822.33
6.0,44505.96
7.0,97984.91
4.2,109714.14
8.1,45650.57
8.1,120332.08
4.4,106282.12
0.5,108414.11
4.1,58278.42
6.4,116985.36
7.4,114874.85
4.5,69170.68
5.8,63265.04
6.1,113112.49
9.1,70880.07
2.5,144779.15
0.6,64013.18
5.5,107945.97
1.7,128707.01
8.5,91543.68
2.5,104283.12
8.1,147862.82
7.2,47725.92
8.5,110583.43
1.0,75863.51
6.0,104788.55
1.5,73876.76
3.2,81649.84
0.7,96310.88
7.0,126769.02
4.4,103595.99
7.7,89630.64
3.2,52071.16
2.7,146712.32
1.5,86963.98
6.3,110685.14
3.6,47497.4
1.5,101413.17
8.8,134648.24
9.0,147101.72
5.4,101247.12
3.1,52806.29
7.6,97841.35
9.4,74871.22
3.6,142445.31
3.4,80631.81
3.2,102380.28
3.2,83995.48
7.0,143753.0
7.1,61491.31
1.9,40534.53
1.2,60965.83
3.3,99179.55
2.8,57633.15
1.8,107644.31
3.4,116404.06
1.2,123029.77
7.2,119738.39
3.7,106959.17
7.7,59648.95
6.2,144406.34
2.6,109106.59
5.0,82796.32
3.2,88989.55
3.8,139861.1
4.9,131036.67
9.0,140827.96
4.6,62568.31
0.1,65411.47
7.8,45353.83
9.1,113558.06
7.9,103046.77
7.5,104646.06
0.7,145206.56
1.0,140247.8
3.1,64897.11
5.6,96601.34
3.8,85152.1
9.0,130308.17
4.2,126791.41
2.8,45362.75
7.9,149251.92
6.9,49388.91
6.2,72316.68
8.4,123954.96
0.9,139541.2
9.1,68613.18
1.8,41026.68
9.1,43779.67
4.6,77200.04
3.7,88269.05
9.5,114192.92
9.4,77367.67
7.9,103295.46
5.1,41502.96
8.8,64975.2
6.9,93499.23
9.1,56819.91
9.0,63170.05
8.1,53731.03
5.2,115862.18
3.2,132097.43
9.0,58194.41
6.9,74663.04
9.9,124278.07
5.3,56026.32
1.2,65569.42
1.0,131523.7
5.6,77734.06
2.8,142603.16
7.6,41373.19
7.2,57536.99
4.9,77212.41
9.0,42964.04
7.7,147568.8
7.9,44361.57
3.9,107856.78
1.9,40605.86
1.5,89840.29
6.8,125442.22
1.9,149302.64
6.2,99989.8
5.1,145226.29
9.0,91047.53
2.0,58794.76
3.8,102087.29
6.3,63783.84
6.5,129302.94
3.8,138952.73
4.1,71024.28
7.6,134484.49
6.2,133972.81
2.6,42805.81
6.3,102801.82
6.6,53810.81
9.1,133075.56
8.8,99016.56
5.5,51978.78
6.1,103388.56
2.4,106555.39
9.4,74833.26
9.9,96450.64
6.1,143628.49
5.8,145329.61
0.3,96812.75
1.4,51583.9
8.8,113953.51
3.1,130694.21
6.1,110113.46
3.6,67824.81
0.3,69322.75
0.2,109825.69
5.7,126258.58
3.9,53814.56
5.1,135226.43
1.4,80517.95
5.6,51388.76
7.3,49558.32
4.5,132099.79
0.1,52403.44
1.1,105583.43
2.1,102205.77
4.8,148981.97
7.9,112877.67
4.8,40815.2
4.7,130066.14
3.7,88512.79
10.0,94195.9
4.6,89084.96
4.5,113587.68
7.0,148694.62
0.6,48377.22
3.3,78566.01
1.8,105031.29
4.7,68877.39
6.5,84239.92
9.0,83045.77
0.5,88391.65
4.4,110511.03
4.7,139609.72
8.2,74685.18
0.7,142979.82
7.0,133785.29
0.4,75383.89
6.6,94921.22
7.2,59234.59
1.5,115145.33
8.1,97630.28
2.7,49899.41
6.3,48384.41
4.2,143837.5
0.7,68010.15
8.1,134229.94
9.5,123658.9
8.7,75732.51
4.0,146703.61
0.7,149405.78
3.7,95136.22
9.6,45887.93
3.2,138807.83
6.7,144569.67
9.9,41109.2
4.5,127810.75
7.4,114802.64
7.4,41569.92
2.2,148062.38
5.1,57853.82
9.7,134305.43
7.6,87658.52
4.2,52277.12
2.7,118548.31
9.6,68519.49
1.7,148341.34
5.3,134911.43
2.7,89991.27
8.0,121901.84
9.3,115829.72
8.3,46592.15
0.6,48986.6
3.4,121549.81
7.3,136060.41
6.9,86653.92
9.6,120831.97
8.5,79466.56
2.5,91023.85
4.8,54446.98
9.1,79275.76
5.5,68930.21
3.8,136692.34
5.0,121473.03
5.5,127289.13
3.9,77870.9
3.4,99055.85
4.8,82724.48
9.5,108595.37
5.2,66763.87
1.6,70116.64
3.2,139440.27
9.3,109514.28
4.5,47287.46
4.2,81027.13
7.2,99159.7
2.8,120844.39
6.8,116155.86
3.2,125449.37
8.8,135709.22
9.6,71602.86
2.4,57244.2
5.9,84366.79
3.2,90555.92
4.7,95654.39
2.5,117216.77
1.8,103417.19
7.8,94487.47
1.7,144036.95
5.4,94469.8
8.8,58791.25
1.6,113113.36
8.9,55687.46
4.2,72123.22
8.0,56094.63
3.6,62093.55
2.3,91316.73
0.8,100277.04
3.3,77776.53
1.1,120781.4
1.5,146931.91
7.6,50837.08
8.0,72312.36
4.5,77056.85
8.8,68997.44
0.4,105190.82
6.1,80620.96
3.4,143095.52
2.0,67491.11
3.8,98422.9
9.0,144551.53
5.5,139521.17
0.1,63625.51
4.1,98495.74
4.1,69943.05
8.8,49485.65
8.5,147896.44
9.9,143448.66
8.8,97760.37
9.9,134304.74
5.1,114369.26
4.6,101186.59
0.8,110494.76
0.1,54781.49
0.2,116274.35
3.1,54075.71
0.3,69137.49
0.9,54455.88
1.7,114539.09
7.0,56391.63
4.6,76354.77
6.0,93723.75
3.1,116648.53
7.5,45475.07
5.6,66638.8
9.5,69624.21
7.7,129996.33
7.3,89721.45
1.2,68679.34
8.0,60605.18
8.3,81366.41
2.8,46625.85
8.6,121847.84
8.3,57956.74
1.1,124742.17
7.7,137281.59
1.3,146630.74
0.9,71916.38
6.5,143686.71
7.0,125057.15
8.1,78826.32
6.5,125403.22
4.4,52753.65
8.7,132457.69
6.5,83418.59
2.4,101256.7
1.6,110674.43
2.4,49398.33
4.6,122407.09
7.0,133934.62
2.1,57417.87
8.7,142393.92
5.5,57769.01
8.9,60822.94
5.9,133890.85
4.6,81572.01
9.1,49504.57
7.4,55160.7
1.9,100664.87
2.5,138070.14
2.4,98582.65
5.3,83990.4
4.2,65458.9
9.2,111888.53
4.6,108153.29
4.8,53027.03
9.4,148739.23
1.2,129699.04
3.4,78598.36
4.8,80268.92
9.6,85226.02
5.8,68285.9
7.5,109942.67
5.7,48218.67
1.7,87865.64
8.3,46942.12
4.9,67083.49
0.2,123982.73
5.3,126533.28
0.3,118448.91
4.0,113422.98
1.9,141708.44
8.1,87498.48
0.9,126152.01
1.7,128101.66
1.8,64884.06
9.0,126885.14
8.5,101511.52
4.5,44037.75
0.6,127251.22
5.5,104841.05
1.1,78739.67
8.8,111561.34
5.3,133666.04
5.8,90011.44
9.4,142122.53
7.0,44642.39
7.7,141649.31
2.2,132110.4
6.0,120479.43
5.2,94256.55
7.9,69113.16
3.9,105100.65
7.2,143895.51
1.2,129149.33
9.0,57521.9
5.4,90596.73
1.1,104832.47
6.2,48447.63
6.6,42884.3
0.6,136600.88
6.6,84698.95
3.3,121885.05
3.2,135046.8
8.2,46741.65
5.9,42312.09
2.1,81991.75
3.4,71522.49
6.2,73178.48
9.7,87584.82
7.3,56568.37
6.7,92455.06
7.5,91123.43
8.8,127400.13
0.5,75224.54
8.1,53342.38
6.5,120671.44
9.2,88757.14
9.2,134325.61
9.9,73518.78
1.4,72203.2
6.1,121894.78
0.2,58816.64
7.0,123402.39
8.2,109918.85
3.4,48392.31
6.9,58168.93
2.6,79167.58
9.5,115252.05
2.9,92664.54
4.1,44535.91
9.2,147113.3
4.8,72183.0
1.6,90400.34
6.5,75769.62
1.0,142276.05
5.7,145758.76
1.7,77208.17
5.1,130871.38
4.1,82554.99
6.4,88695.95
2.8,90868.16
4.3,140659.57
8.5,123242.25
4.9,58193.33
0.2,115111.65
1.9,95075.36
2.0,63816.24
5.5,116128.39
6.3,107785.47
1.3,126493.4
3.0,138844.0
5.8,60270.52
5.9,63052.31
2.3,68781.36
6.1,130251.75
7.7,77506.09
3.0,149144.2
1.1,45671.2
8.5,106246.41
4.6,58373.08
7.7,127311.36
2.2,109744.32
6.5,83240.47
6.2,105037.65
6.9,115399.93
0.7,69793.08
2.4,91345.88
3.9,122805.11
3.1,103917.34
7.3,115696.95
9.0,68701.09
7.5,111551.62
3.8,92316.67
6.7,146899.1
9.7,89875.25
0.3,52371.2
1.4,65580.61
9.9,148529.18
6.9,110065.65
6.3,49894.14
0.5,59593.19
4.6,43023.19
8.6,88765.93
1.2,119715.43
7.4,91800.95
3.1,143111.48
8.2,90086.1
0.7,81808.12
3.9,84203.79
6.0,145080.08
0.6,139488.15
9.1,91995.35
5.9,59635.78
9.8,84355.43
9.8,133295.35
2.3,138564.48
6.0,130580.33
4.2,67874.52
7.7,141008.79
0.8,71279.91
3.3,89719.42
6.2,78623.34
5.0,59919.86
0.3,120668.58
10.0,92870.01
1.3,49638.24
0.6,56018.29
3.2,65888.07
9.0,54236.5
1.8,123542.02
4.2,59435.83
7.7,40132.62
8.0,99974.31
5.8,98196.56
7.4,101295.49
3.0,142209.52
9.6,139509.27
4.0,139547.58
7.3,120097.13
8.4,100915.42
5.1,134677.67
7.6,76552.52
9.9,120105.74
9.2,74789.32
7.0,127772.75
0.9,90038.72
2.4,49695.64
3.9,93526.5
7.2,107344.14
9.9,46320.35
5.0,103244.29
2.4,146494.25
7.5,94228.77
4.2,40324.63
8.5,57025.38
4.6,107767.59
4.7,81492.25
9.7,47280.06
1.9,54286.55
2.0,106165.07
4.0,82005.01
5.2,142119.81
6.6,118136.36
0.7,67003.49
0.8,127299.13
7.6,93872.32
9.3,139853.64
3.2,48493.13
0.3,93086.08
3.7,148092.21
6.0,84834.17
1.5,111663.67
3.8,128303.51
9.6,121771.4
3.2,61914.54
6.3,144521.91
1.0,149248.92
1.8,81821.55
9.1,140344.17
3.4,60331.31
1.4,47436.97
9.0,110160.63
4.1,57909.88
4.6,141881.69
6.4,98548.15
0.0,108484.44
0.3,74263.23
6.7,118167.95
2.8,136914.6
1.8,128831.78
9.1,138998.8
6.5,77971.53
7.9,67673.97
4.9,59104.12
4.5,83314.22
8.0,41972.89
6.1,145307.4
9.4,85537.26
1.9,95907.92
7.3,73826.12
4.4,83775.45
6.9,89907.84
0.1,70329.88
5.3,148501.15
1.3,114678.3
5.1,86234.28
2.1,131572.02
9.7,71333.81
0.5,78986.14
5.8,145143.0
0.8,110858.89
9.7,123662.64
1.0,66876.15
6.3,83690.1
6.6,71233.77
7.5,141311.52
7.5,146778.37
2.2,124563.49
4.9,50271.31
5.2,136107.67
3.8,60260.83
5.4,124281.83
9.4,61498.39
9.6,81126.55
3.1,146940.9
5.3,102356.18
7.2,117869.89
6.9,148992.95
0.5,91646.48
8.9,77251.31
3.3,104953.77
10.0,137019.08
0.6,133887.7
3.8,40265.59
9.0,90060.04
2.3,52997.85
7.0,130191.84
0.1,134448.52
2.2,67461.72
6.9,126203.08
6.1,104376.9
7.1,51065.12
4.0,51833.26
0.6,149486.84
9.7,83218.2
3.1,88099.95
6.6,125484.12
1.1,93595.15
8.7,147264.16
2.4,62349.88
1.4,131427.09
9.9,61978.53
7.5,104160.3
2.9,57782.42
2.4,90487.24
8.6,67993.15
9.4,43100.5
6.9,45658.23
3.3,143816.22
7.0,114530.38
1.7,42681.35
4.5,101126.06
3.2,54744.07
6.5,58636.39
3.8,91724.89
6.3,75460.9
6.2,88460.92
2.6,136880.58
4.4,77930.84
7.3,80046.08
1.3,120478.62
2.6,44455.87
4.6,66899.05
7.2,66645.69
5.8,135054.51
8.3,59175.76
5.6,139161.0
5.6,122364.01
6.9,74025.95
1.3,86523.94
1.3,84406.62
2.1,52360.81
7.9,142086.78
3.8,128303.94
9.7,135225.26
8.3,132257.5
9.3,136444.32
9.7,76948.4
9.2,131304.29
5.7,104939.98
3.2,62651.03
9.8,131915.89
3.8,43638.33
6.3,68502.96
1.6,108943.4
3.0,75672.36
4.3,139195.91
0.3,76432.7
7.2,118288.47
6.4,86672.23
6.7,138120.27
9.4,63690.73
8.8,47416.55
5.3,47875.4
9.5,107573.74
7.9,104289.95
7.9,122294.44
7.4,71873.13
9.9,84989.56
5.7,149758.09
5.3,70177.29
7.0,128795.86
2.9,44910.65
4.8,44286.24
4.0,49190.26
2.8,92739.26
5.2,79512.29
8.7,46010.53
9.5,79937.47
8.0,135549.36
4.8,145292.64
8.9,146945.11
5.7,55757.14
1.6,45814.45
8.8,55682.34
1.4,79001.23
6.4,122728.62
6.4,85736.48
7.9,132390.88
6.1,111995.24
3.5,69476.52
8.2,131087.07
3.7,133852.25
9.6,90692.46
2.3,139188.07
3.2,119373.21
1.3,64582.27
0.2,147618.25
1.9,63183.95
7.1,94327.7
8.6,63393.11
8.0,66565.32
9.4,124072.35
8.9,136289.76
5.9,40326.09
9.3,141919.52
3.7,139816.89
0.3,45816.4
9.5,115996.8
6.9,138731.46
3.3,88329.25
6.6,144599.25
4.4,137732.37
6.6,149137.37
6.3,111349.85
6.8,113589.92
5.8,149705.72
6.0,41848.23
5.3,125581.56
1.3,86929.4
2.4,48780.44
8.2,78315.15
6.1,83008.13
9.2,61748.78
7.9,65832.98
7.9,41494.46
9.2,50899.56
2.4,123642.59
3.5,82146.84
2.4,47785.12
1.5,131559.83
9.6,128464.82
1.0,147384.59
6.9,109758.48
0.3,41273.8
2.0,48970.93
3.2,44688.87
9.0,125595.92
2.3,69065.97
8.9,92965.38
3.5,51383.08
6.5,63630.45
1.1,49869.84
8.0,79269.28
4.5,70656.61
4.2,83130.73
5.1,44728.54
8.8,68354.87
3.6,106889.29
2.6,41153.07
10.0,144358.43
8.0,72492.69
9.1,60019.64
6.7,40961.79
7.7,117953.87
7.9,66822.45
1.6,68325.34
5.7,44402.16
9.3,79808.88
4.2,106351.56
2.4,102982.86
9.3,68298.28
1.6,40291.17
0.6,62366.92
5.1,141695.91
2.3,61922.55
3.5,112248.97
6.8,95029.18
3.4,134150.28
7.7,119315.51
0.1,106963.18
0.1,79498.41
7.2,77351.98
2.3,70112.61
1.8,89500.27
0.5,115400.61
9.0,42553.73
3.7,56221.34
3.3,142350.86
1.3,98691.0
2.1,135423.89
3.8,65723.59
9.0,80062.02
2.9,139242.73
1.1,130110.28
2.2,82767.27
1.7,105162.22
4.3,64857.18
2.4,135050.66
2.2,143996.71
3.9,107410.16
9.2,41132.85
0.6,62089.1
3.3,98270.84
3.6,82825.77
9.8,108591.4
4.3,67173.42
3.9,86841.32
6.9,128526.09
7.2,130437.72
9.1,84785.43
3.5,145056.14
0.8,58691.86
4.1,75495.21
7.9,137246.05
7.7,71348.75
0.7,71900.52
5.2,61772.1
3.9,98000.53
4.1,145423.08
9.7,130590.05
1.6,144612.89
7.5,70664.33
0.0,140135.19
2.2,108377.19
5.3,125585.26
7.6,78333.8
4.9,69695.74
5.4,55726.83
6.0,52329.18
0.8,141267.69
9.2,99243.31
10.0,124419.36
3.1,47498.68
9.6,92986.25
3.8,105002.47
9.3,53033.58
0.1,108472.97
0.7,104164.8
2.9,113669.51
6.7,74693.1
5.3,98523.15
0.5,60092.4
0.5,70231.27
2.6,86556.66
9.1,63477.79
5.2,109828.92
6.7,46585.24
7.9,53983.64
5.3,42046.91
7.8,135743.17
1.5,146398.73
0.8,98449.95
7.3,51088.34
5.7,75496.18
9.5,60297.2
0.3,75473.4
6.5,48304.32
7.4,104443.83
2.6,97625.32
2.9,44725.67
3.6,103581.28
7.4,82136.02
4.8,109962.73
1.8,107776.03
0.1,119977.78
2.1,139251.16
1.9,131687.17
0.4,113808.17
3.1,112138.47
4.0,131584.79
5.2,41992.89
6.0,67013.58
3.5,129092.6
7.4,64457.6
6.3,101828.86
2.3,74485.93
9.6,126092.83
8.4,59167.82
5.8,89655.31
9.4,85545.3
7.2,138784.31
3.5,141559.93
7.6,119459.67
6.6,141717.32
6.6,71682.09
8.9,58754.48
4.9,58106.18
3.9,121257.05
5.0,99887.85
1.5,52948.1
0.1,102099.12
10.0,143099.7
3.0,127362.29
8.3,47938.6
0.6,40569.77
8.1,119622.38
0.5,149795.72
3.7,41742.98
0.9,102320.34
3.1,85415.96
2.6,66064.28
5.6,125405.13
8.2,54428.62
7.7,110500.19
0.5,62173.1
6.1,111175.36
2.3,41010.04
2.1,105593.87
4.7,64659.54
3.0,116828.44
6.7,99709.95
6.9,61790.54
2.1,80361.19
7.0,54809.36
4.5,85144.09
9.9,90749.69
6.0,96934.44
3.0,76491.74
1.1,42213.56
9.1,52491.26
9.7,117205.51
9.8,104601.68
9.5,95662.68
4.7,113421.76
5.2,106747.02
5.5,96906.48
0.9,76374.48
0.3,128627.24
2.8,126261.23
5.3,83926.0
9.3,136934.02
8.8,43025.02
8.2,93050.4
4.0,68805.93
8.5,115739.0
3.0,64037.69
9.9,83809.77
2.5,49000.07
5.7,54311.37
0.2,64005.96
7.1,123619.96
9.3,109145.67
1.6,148766.55
8.2,50360.76
0.2,46599.41
6.8,110911.38
2.0,55202.65
3.8,143341.18
8.0,110884.2
8.7,149143.72
6.0,52621.87
7.8,148122.44
7.6,60808.51
3.9,81979.42
0.8,115379.15
3.3,81289.76
4.7,108904.97
5.6,80814.22
9.8,129977.42
9.8,118726.19
5.5,135066.47
9.8,114655.05
7.9,55733.52
0.7,43248.47
8.4,93452.14
4.8,90823.59
3.0,46753.75
8.0,68625.69
6.1,91228.67
10.0,89419.85
6.5,89044.92
3.5,144600.1
9.9,46608.27
2.4,42950.13
3.0,148618.5
5.5,148481.45
5.7,125793.67
8.2,79347.63
5.1,48341.03
3.5,84312.31
6.5,59632.02
8.0,95058.32
6.1,122691.25
6.2,99787.58
6.7,64557.37
4.6,130078.89
1.5,131234.96
9.5,107723.43
9.9,130772.62
0.5,67957.38
5.4,129346.92
7.9,119089.2
3.7,137021.86
8.3,112177.22
5.4,139296.78
5.7,131255.68
7.3,41286.32
0.3,52770.32
3.4,44559.47
9.8,66323.84
3.8,137606.25
4.0,77152.29
4.7,44458.42
6.9,106942.1
7.6,105120.86
6.7,119138.67
5.9,108771.49
4.6,56054.34
0.4,138938.38
0.6,89063.94
1.3,125678.29
2.1,60602.04
8.8,140117.84
8.4,80252.83
5.9,83197.0
2.5,84634.92
6.2,67739.18
9.2,59646.78
8.9,51167.42
4.9,95068.31
8.5,98244.64
1.9,137894.33
3.3,45412.54
3.6,67586.78
5.7,134798.28
1.1,95239.02
2.7,103746.48
0.9,40341.48
3.5,74135.14
5.5,93923.41
2.5,83024.92
6.6,127853.37
2.8,50849.46
1.0,69766.61
7.7,42802.2
1.0,48449.36
4.7,148376.06
8.7,142722.82
6.0,78338.29
7.5,86216.95
7.4,84325.07
6.4,139764.89
5.1,112849.31
0.5,45295.1
0.6,98090.27
9.8,73460.62
0.2,80758.76
0.6,114738.05
9.5,102473.33
6.2,126353.58
8.8,110321.99
9.2,125118.83
0.0,130749.64
1.2,142327.84
7.1,135554.48
9.2,100968.34
3.4,110752.41
8.4,45662.26
0.3,58971.32
5.4,71039.83
4.4,72717.07
7.2,55331.0
2.7,65082.16
3.0,138509.77
5.2,92499.48
7.5,89724.84
8.0,140855.66
8.3,43759.07
4.7,117000.7
5.1,85627.66
1.4,76653.2
4.9,108005.92
2.4,69954.8
0.6,129259.95
1.7,112834.3
6.6,108145.71
8.5,148979.17
1.0,78308.76
7.6,45195.0
6.3,52994.71
4.0,70882.56
5.5,90308.84
6.0,79976.3
7.5,55070.65
1.5,45739.19
8.3,68700.41
7.3,147725.85
3.4,117423.4
3.7,53552.9
1.0,101409.75
5.0,47244.35
9.3,100013.59
6.5,140014.38
9.7,92470.67
9.5,66859.33
6.0,124354.34
1.1,123602.08
3.1,58740.21
5.8,83787.23
6.2,101418.1
2.3,50246.14
5.7,101486.74
0.0,144919.63
8.5,72197.43
2.3,59533.12
1.7,96503.04
3.1,117697.2
7.2,100180.34
2.5,100710.2
0.8,112126.89
7.7,115380.1
1.9,119450.91
4.7,138267.12
8.5,78908.0
0.4,105249.68
1.8,43924.11
0.6,142453.25
9.6,77304.65
6.7,63117.67
2.4,142020.17
5.0,100408.87
8.8,122334.1
7.8,116248.68
2.9,66392.64
9.8,124235.88
8.9,125246.3
4.8,142795.21
0.5,128115.36
2.6,76866.34
3.7,128324.14
4.5,84854.01
8.9,95691.92
2.9,72016.3
9.7,45309.64
2.4,69101.09
0.7,80581.97
3.0,78776.12
6.7,104694.41
9.2,64132.79
6.4,148415.68
4.8,56545.25
3.1,145255.1
7.0,143977.98
7.9,82193.09
8.8,127758.89
9.0,140809.96
4.4,81521.15
8.9,142106.2
1.0,90558.43
6.9,49979.36
6.3,62152.21
0.4,147093.72
0.4,54188.86
5.3,111860.01
5.9,46676.64
5.9,126519.21
1.8,133385.33
6.0,55144.53
9.1,136931.78
7.2,96138.95
5.8,62100.5
5.4,68832.94
9.7,49363.69
6.5,117633.36
2.5,62051.28
9.5,70711.71
6.5,59792.56
5.6,97503.08
3.7,111003.6
2.5,102556.37
0.1,92258.55
9.2,43023.98
2.7,50248.79
0.3,128076.0
6.5,130589.19
4.7,86027.13
4.0,102255.2
4.1,82842.54
3.0,91686.25
1.6,42242.75
5.6,62153.49
5.3,119043.92
0.9,126217.5
4.6,45610.43
3.4,129159.96
4.2,124732.91
7.2,115987.68
7.8,145845.61
8.8,54378.07
8.8,85531.8
6.7,42714.57
6.5,117674.62
9.0,64585.06
0.3,48817.64
4.9,99651.24
3.4,58506.36
6.4,124682.81
7.8,94501.02
6.4,58466.31
0.8,72602.84
8.0,88209.27
9.7,74735.48
9.1,118628.91
4.1,87394.87
8.7,112449.96
9.7,40174.82
7.1,56938.98
7.3,115300.39
5.4,87977.74
8.1,136916.98
5.6,95309.03
7.0,83844.94
9.5,64004.5
5.2,88549.3
3.6,94760.05
5.3,73046.2
1.8,65465.33
0.9,80240.8
4.7,47096.64
6.1,147795.1
4.4,136444.85
2.3,132892.04
1.3,65782.54
3.6,147806.67
4.4,143545.47
9.4,73427.17
0.7,141632.21
6.5,114268.57
9.9,48026.94
7.1,78363.95
4.0,85766.96
5.3,70796.1
6.5,74144.36
7.2,57738.95
4.3,101196.07
7.9,50148.6
0.8,94327.86
1.1,49533.23
4.4,145637.35
5.3,121652.5
2.6,134269.79
6.8,121524.51
10.0,147221.12
1.4,69638.22
8.1,83436.85
2.6,119982.98
3.2,68362.86
